62,12CS54,1,This is Question number 62,4,CO-4,LO-2,0
63,12CS54,1,This is Question number 63,4,CO-4,LO-3,0
64,12CS54,1,This is Question number 64,4,CO-4,LO-4,0
65,12CS54,1,This is Question number 65,5,CO-1,LO-1,0
66,12CS54,1,This is Question number 66,5,CO-1,LO-2,0
67,12CS54,1,This is Question number 67,5,CO-1,LO-3,0
68,12CS54,1,This is Question number 68,5,CO-1,LO-4,0
69,12CS54,1,This is Question number 69,5,CO-2,LO-1,0
70,12CS54,1,This is Question number 70,5,CO-2,LO-2,0
71,12CS54,1,This is Question number 71,5,CO-2,LO-3,0
72,12CS54,1,This is Question number 72,5,CO-2,LO-4,0
73,12CS54,1,This is Question number 73,5,CO-3,LO-1,0
74,12CS54,1,This is Question number 74,5,CO-3,LO-2,0
75,12CS54,1,This is Question number 75,5,CO-3,LO-3,0
76,12CS54,1,This is Question number 76,5,CO-3,LO-4,0
77,12CS54,1,This is Question number 77,5,CO-4,LO-1,0
78,12CS54,1,This is Question number 78,5,CO-4,LO-2,0
79,12CS54,1,This is Question number 79,5,CO-4,LO-3,0
80,12CS54,1,This is Question number 80,5,CO-4,LO-4,0
81,12CS54,1,This is Question number 81,6,CO-1,LO-1,0
82,12CS54,1,This is Question number 82,6,CO-1,LO-2,0
83,12CS54,1,This is Question number 83,6,CO-1,LO-3,0
84,12CS54,1,This is Question number 84,6,CO-1,LO-4,0
85,12CS54,1,This is Question number 85,6,CO-2,LO-1,0
86,12CS54,1,This is Question number 86,6,CO-2,LO-2,0
87,12CS54,1,This is Question number 87,6,CO-2,LO-3,0
88,12CS54,1,This is Question number 88,6,CO-2,LO-4,0
89,12CS54,1,This is Question number 89,6,CO-3,LO-1,0
90,12CS54,1,This is Question number 90,6,CO-3,LO-2,0
91,12CS54,1,This is Question number 91,6,CO-3,LO-3,0
92,12CS54,1,This is Question number 92,6,CO-3,LO-4,0
93,12CS54,1,This is Question number 93,6,CO-4,LO-1,0
94,12CS54,1,This is Question number 94,6,CO-4,LO-2,0
95,12CS54,1,This is Question number 95,6,CO-4,LO-3,0
96,12CS54,1,This is Question number 96,6,CO-4,LO-4,0
97,12CS54,1,This is Question number 97,7,CO-1,LO-1,0
98,12CS54,1,This is Question number 98,7,CO-1,LO-2,0
99,12CS54,1,This is Question number 99,7,CO-1,LO-3,0
100,12CS54,1,This is Question number 100,7,CO-1,LO-4,0
101,12CS54,1,This is Question number 101,7,CO-2,LO-1,0
102,12CS54,1,This is Question number 102,7,CO-2,LO-2,0
103,12CS54,1,This is Question number 103,7,CO-2,LO-3,0
104,12CS54,1,This is Question number 104,7,CO-2,LO-4,0
105,12CS54,1,This is Question number 105,7,CO-3,LO-1,0
106,12CS54,1,This is Question number 106,7,CO-3,LO-2,0
107,12CS54,1,This is Question number 107,7,CO-3,LO-3,0
108,12CS54,1,This is Question number 108,7,CO-3,LO-4,0
109,12CS54,1,This is Question number 109,7,CO-4,LO-1,0
110,12CS54,1,This is Question number 110,7,CO-4,LO-2,0
111,12CS54,1,This is Question number 111,7,CO-4,LO-3,0
112,12CS54,1,This is Question number 112,7,CO-4,LO-4,0
113,12CS54,1,This is Question number 113,8,CO-1,LO-1,0
114,12CS54,1,This is Question number 114,8,CO-1,LO-2,0
115,12CS54,1,This is Question number 115,8,CO-1,LO-3,0
116,12CS54,1,This is Question number 116,8,CO-1,LO-4,0
117,12CS54,1,This is Question number 117,8,CO-2,LO-1,0
118,12CS54,1,This is Question number 118,8,CO-2,LO-2,0
119,12CS54,1,This is Question number 119,8,CO-2,LO-3,0
120,12CS54,1,This is Question number 120,8,CO-2,LO-4,0
121,12CS54,1,This is Question number 121,8,CO-3,LO-1,0
122,12CS54,1,This is Question number 122,8,CO-3,LO-2,0
123,12CS54,1,This is Question number 123,8,CO-3,LO-3,0
124,12CS54,1,This is Question number 124,8,CO-3,LO-4,0
125,12CS54,1,This is Question number 125,8,CO-4,LO-1,0
126,12CS54,1,This is Question number 126,8,CO-4,LO-2,0
127,12CS54,1,This is Question number 127,8,CO-4,LO-3,0
128,12CS54,1,This is Question number 128,8,CO-4,LO-4,0
129,12CS54,1,This is Question number 129,9,CO-1,LO-1,0
130,12CS54,1,This is Question number 130,9,CO-1,LO-2,0
131,12CS54,1,This is Question number 131,9,CO-1,LO-3,0
132,12CS54,1,This is Question number 132,9,CO-1,LO-4,0
133,12CS54,1,This is Question number 133,9,CO-2,LO-1,0
134,12CS54,1,This is Question number 134,9,CO-2,LO-2,0
135,12CS54,1,This is Question number 135,9,CO-2,LO-3,0
136,12CS54,1,This is Question number 136,9,CO-2,LO-4,0
137,12CS54,1,This is Question number 137,9,CO-3,LO-1,0
138,12CS54,1,This is Question number 138,9,CO-3,LO-2,0
139,12CS54,1,This is Question number 139,9,CO-3,LO-3,0
140,12CS54,1,This is Question number 140,9,CO-3,LO-4,0
141,12CS54,1,This is Question number 141,9,CO-4,LO-1,0
142,12CS54,1,This is Question number 142,9,CO-4,LO-2,0
143,12CS54,1,This is Question number 143,9,CO-4,LO-3,0
144,12CS54,1,This is Question number 144,9,CO-4,LO-4,0
145,12CS54,1,This is Question number 145,10,CO-1,LO-1,0
146,12CS54,1,This is Question number 146,10,CO-1,LO-2,0
147,12CS54,1,This is Question number 147,10,CO-1,LO-3,0
148,12CS54,1,This is Question number 148,10,CO-1,LO-4,0
149,12CS54,1,This is Question number 149,10,CO-2,LO-1,0
150,12CS54,1,This is Question number 150,10,CO-2,LO-2,0
151,12CS54,1,This is Question number 151,10,CO-2,LO-3,0
152,12CS54,1,This is Question number 152,10,CO-2,LO-4,0
153,12CS54,1,This is Question number 153,10,CO-3,LO-1,0
154,12CS54,1,This is Question number 154,10,CO-3,LO-2,0
155,12CS54,1,This is Question number 155,10,CO-3,LO-3,0
156,12CS54,1,This is Question number 156,10,CO-3,LO-4,0
157,12CS54,1,This is Question number 157,10,CO-4,LO-1,0
158,12CS54,1,This is Question number 158,10,CO-4,LO-2,0
159,12CS54,1,This is Question number 159,10,CO-4,LO-3,0
160,12CS54,1,This is Question number 160,10,CO-4,LO-4,0
161,12CS54,1,This is Question number 161,1,CO-1,LO-1,0
162,12CS54,1,This is Question number 162,1,CO-1,LO-2,0
163,12CS54,1,This is Question number 163,1,CO-1,LO-3,0
164,12CS54,1,This is Question number 164,1,CO-1,LO-4,0
165,12CS54,1,This is Question number 165,1,CO-2,LO-1,0
166,12CS54,1,This is Question number 166,1,CO-2,LO-2,0
167,12CS54,1,This is Question number 167,1,CO-2,LO-3,0
168,12CS54,1,This is Question number 168,1,CO-2,LO-4,0
169,12CS54,1,This is Question number 169,1,CO-3,LO-1,0
170,12CS54,1,This is Question number 170,1,CO-3,LO-2,0
171,12CS54,1,This is Question number 171,1,CO-3,LO-3,0
172,12CS54,1,This is Question number 172,1,CO-3,LO-4,0
173,12CS54,1,This is Question number 173,1,CO-4,LO-1,0
174,12CS54,1,This is Question number 174,1,CO-4,LO-2,0
175,12CS54,1,This is Question number 175,1,CO-4,LO-3,0
176,12CS54,1,This is Question number 176,1,CO-4,LO-4,0
177,12CS54,1,This is Question number 177,2,CO-1,LO-1,0
178,12CS54,1,This is Question number 178,2,CO-1,LO-2,0
179,12CS54,1,This is Question number 179,2,CO-1,LO-3,0
180,12CS54,1,This is Question number 180,2,CO-1,LO-4,0
181,12CS54,1,This is Question number 181,2,CO-2,LO-1,0
182,12CS54,1,This is Question number 182,2,CO-2,LO-2,0
183,12CS54,1,This is Question number 183,2,CO-2,LO-3,0
184,12CS54,1,This is Question number 184,2,CO-2,LO-4,0
185,12CS54,1,This is Question number 185,2,CO-3,LO-1,0
186,12CS54,1,This is Question number 186,2,CO-3,LO-2,0
187,12CS54,1,This is Question number 187,2,CO-3,LO-3,0
188,12CS54,1,This is Question number 188,2,CO-3,LO-4,0
189,12CS54,1,This is Question number 189,2,CO-4,LO-1,0
190,12CS54,1,This is Question number 190,2,CO-4,LO-2,0
191,12CS54,1,This is Question number 191,2,CO-4,LO-3,0
192,12CS54,1,This is Question number 192,2,CO-4,LO-4,0
193,12CS54,1,This is Question number 193,3,CO-1,LO-1,0
194,12CS54,1,This is Question number 194,3,CO-1,LO-2,0
195,12CS54,1,This is Question number 195,3,CO-1,LO-3,0
196,12CS54,1,This is Question number 196,3,CO-1,LO-4,0
197,12CS54,1,This is Question number 197,3,CO-2,LO-1,0
198,12CS54,1,This is Question number 198,3,CO-2,LO-2,0
199,12CS54,1,This is Question number 199,3,CO-2,LO-3,0
200,12CS54,1,This is Question number 200,3,CO-2,LO-4,0
201,12CS54,1,This is Question number 201,3,CO-3,LO-1,0
202,12CS54,1,This is Question number 202,3,CO-3,LO-2,0
203,12CS54,1,This is Question number 203,3,CO-3,LO-3,0
204,12CS54,1,This is Question number 204,3,CO-3,LO-4,0
205,12CS54,1,This is Question number 205,3,CO-4,LO-1,0
206,12CS54,1,This is Question number 206,3,CO-4,LO-2,0
207,12CS54,1,This is Question number 207,3,CO-4,LO-3,0
208,12CS54,1,This is Question number 208,3,CO-4,LO-4,0
209,12CS54,1,This is Question number 209,4,CO-1,LO-1,0
210,12CS54,1,This is Question number 210,4,CO-1,LO-2,0
211,12CS54,1,This is Question number 211,4,CO-1,LO-3,0
212,12CS54,1,This is Question number 212,4,CO-1,LO-4,0
213,12CS54,1,This is Question number 213,4,CO-2,LO-1,0
214,12CS54,1,This is Question number 214,4,CO-2,LO-2,0
215,12CS54,1,This is Question number 215,4,CO-2,LO-3,0
216,12CS54,1,This is Question number 216,4,CO-2,LO-4,0
217,12CS54,1,This is Question number 217,4,CO-3,LO-1,0
218,12CS54,1,This is Question number 218,4,CO-3,LO-2,0
219,12CS54,1,This is Question number 219,4,CO-3,LO-3,0
220,12CS54,1,This is Question number 220,4,CO-3,LO-4,0
221,12CS54,1,This is Question number 221,4,CO-4,LO-1,0
222,12CS54,1,This is Question number 222,4,CO-4,LO-2,0
223,12CS54,1,This is Question number 223,4,CO-4,LO-3,0
224,12CS54,1,This is Question number 224,4,CO-4,LO-4,0
225,12CS54,1,This is Question number 225,5,CO-1,LO-1,0
226,12CS54,1,This is Question number 226,5,CO-1,LO-2,0
227,12CS54,1,This is Question number 227,5,CO-1,LO-3,0
228,12CS54,1,This is Question number 228,5,CO-1,LO-4,0
229,12CS54,1,This is Question number 229,5,CO-2,LO-1,0
230,12CS54,1,This is Question number 230,5,CO-2,LO-2,0
231,12CS54,1,This is Question number 231,5,CO-2,LO-3,0
232,12CS54,1,This is Question number 232,5,CO-2,LO-4,0
233,12CS54,1,This is Question number 233,5,CO-3,LO-1,0
234,12CS54,1,This is Question number 234,5,CO-3,LO-2,0
235,12CS54,1,This is Question number 235,5,CO-3,LO-3,0
236,12CS54,1,This is Question number 236,5,CO-3,LO-4,0
237,12CS54,1,This is Question number 237,5,CO-4,LO-1,0
238,12CS54,1,This is Question number 238,5,CO-4,LO-2,0
239,12CS54,1,This is Question number 239,5,CO-4,LO-3,0
240,12CS54,1,This is Question number 240,5,CO-4,LO-4,0
241,12CS54,1,This is Question number 241,6,CO-1,LO-1,0
242,12CS54,1,This is Question number 242,6,CO-1,LO-2,0
243,12CS54,1,This is Question number 243,6,CO-1,LO-3,0
244,12CS54,1,This is Question number 244,6,CO-1,LO-4,0
245,12CS54,1,This is Question number 245,6,CO-2,LO-1,0
246,12CS54,1,This is Question number 246,6,CO-2,LO-2,0
247,12CS54,1,This is Question number 247,6,CO-2,LO-3,0
248,12CS54,1,This is Question number 248,6,CO-2,LO-4,0
249,12CS54,1,This is Question number 249,6,CO-3,LO-1,0
250,12CS54,1,This is Question number 250,6,CO-3,LO-2,0
251,12CS54,1,This is Question number 251,6,CO-3,LO-3,0
252,12CS54,1,This is Question number 252,6,CO-3,LO-4,0
253,12CS54,1,This is Question number 253,6,CO-4,LO-1,0
254,12CS54,1,This is Question number 254,6,CO-4,LO-2,0
255,12CS54,1,This is Question number 255,6,CO-4,LO-3,0
256,12CS54,1,This is Question number 256,6,CO-4,LO-4,0
257,12CS54,1,This is Question number 257,7,CO-1,LO-1,0
258,12CS54,1,This is Question number 258,7,CO-1,LO-2,0
259,12CS54,1,This is Question number 259,7,CO-1,LO-3,0
260,12CS54,1,This is Question number 260,7,CO-1,LO-4,0
261,12CS54,1,This is Question number 261,7,CO-2,LO-1,0
262,12CS54,1,This is Question number 262,7,CO-2,LO-2,0
263,12CS54,1,This is Question number 263,7,CO-2,LO-3,0
264,12CS54,1,This is Question number 264,7,CO-2,LO-4,0
265,12CS54,1,This is Question number 265,7,CO-3,LO-1,0
266,12CS54,1,This is Question number 266,7,CO-3,LO-2,0
267,12CS54,1,This is Question number 267,7,CO-3,LO-3,0
268,12CS54,1,This is Question number 268,7,CO-3,LO-4,0
269,12CS54,1,This is Question number 269,7,CO-4,LO-1,0
270,12CS54,1,This is Question number 270,7,CO-4,LO-2,0
271,12CS54,1,This is Question number 271,7,CO-4,LO-3,0
272,12CS54,1,This is Question number 272,7,CO-4,LO-4,0
273,12CS54,1,This is Question number 273,8,CO-1,LO-1,0
274,12CS54,1,This is Question number 274,8,CO-1,LO-2,0
275,12CS54,1,This is Question number 275,8,CO-1,LO-3,0
276,12CS54,1,This is Question number 276,8,CO-1,LO-4,0
277,12CS54,1,This is Question number 277,8,CO-2,LO-1,0
278,12CS54,1,This is Question number 278,8,CO-2,LO-2,0
279,12CS54,1,This is Question number 279,8,CO-2,LO-3,0
280,12CS54,1,This is Question number 280,8,CO-2,LO-4,0
281,12CS54,1,This is Question number 281,8,CO-3,LO-1,0
282,12CS54,1,This is Question number 282,8,CO-3,LO-2,0
283,12CS54,1,This is Question number 283,8,CO-3,LO-3,0
284,12CS54,1,This is Question number 284,8,CO-3,LO-4,0
285,12CS54,1,This is Question number 285,8,CO-4,LO-1,0
286,12CS54,1,This is Question number 286,8,CO-4,LO-2,0
287,12CS54,1,This is Question number 287,8,CO-4,LO-3,0
288,12CS54,1,This is Question number 288,8,CO-4,LO-4,0
289,12CS54,1,This is Question number 289,9,CO-1,LO-1,0
290,12CS54,1,This is Question number 290,9,CO-1,LO-2,0
291,12CS54,1,This is Question number 291,9,CO-1,LO-3,0
292,12CS54,1,This is Question number 292,9,CO-1,LO-4,0
293,12CS54,1,This is Question number 293,9,CO-2,LO-1,0
294,12CS54,1,This is Question number 294,9,CO-2,LO-2,0
295,12CS54,1,This is Question number 295,9,CO-2,LO-3,0
296,12CS54,1,This is Question number 296,9,CO-2,LO-4,0
297,12CS54,1,This is Question number 297,9,CO-3,LO-1,0
298,12CS54,1,This is Question number 298,9,CO-3,LO-2,0
299,12CS54,1,This is Question number 299,9,CO-3,LO-3,0
300,12CS54,1,This is Question number 300,9,CO-3,LO-4,0
301,12CS54,1,This is Question number 301,9,CO-4,LO-1,0
302,12CS54,1,This is Question number 302,9,CO-4,LO-2,0
303,12CS54,1,This is Question number 303,9,CO-4,LO-3,0
304,12CS54,1,This is Question number 304,9,CO-4,LO-4,0
305,12CS54,1,This is Question number 305,10,CO-1,LO-1,0
306,12CS54,1,This is Question number 306,10,CO-1,LO-2,0
307,12CS54,1,This is Question number 307,10,CO-1,LO-3,0
308,12CS54,1,This is Question number 308,10,CO-1,LO-4,0
309,12CS54,1,This is Question number 309,10,CO-2,LO-1,0
310,12CS54,1,This is Question number 310,10,CO-2,LO-2,0
311,12CS54,1,This is Question number 311,10,CO-2,LO-3,0
312,12CS54,1,This is Question number 312,10,CO-2,LO-4,0
313,12CS54,1,This is Question number 313,10,CO-3,LO-1,0
314,12CS54,1,This is Question number 314,10,CO-3,LO-2,0
315,12CS54,1,This is Question number 315,10,CO-3,LO-3,0
316,12CS54,1,This is Question number 316,10,CO-3,LO-4,0
317,12CS54,1,This is Question number 317,10,CO-4,LO-1,0
318,12CS54,1,This is Question number 318,10,CO-4,LO-2,0
319,12CS54,1,This is Question number 319,10,CO-4,LO-3,0
320,12CS54,1,This is Question number 320,10,CO-4,LO-4,0
321,12CS54,2,This is Question number 321,1,CO-1,LO-1,0
322,12CS54,2,This is Question number 322,1,CO-1,LO-2,0
323,12CS54,2,This is Question number 323,1,CO-1,LO-3,0
324,12CS54,2,This is Question number 324,1,CO-1,LO-4,0
325,12CS54,2,This is Question number 325,1,CO-2,LO-1,0
326,12CS54,2,This is Question number 326,1,CO-2,LO-2,0
327,12CS54,2,This is Question number 327,1,CO-2,LO-3,0
328,12CS54,2,This is Question number 328,1,CO-2,LO-4,0
329,12CS54,2,This is Question number 329,1,CO-3,LO-1,0
330,12CS54,2,This is Question number 330,1,CO-3,LO-2,0
331,12CS54,2,This is Question number 331,1,CO-3,LO-3,0
332,12CS54,2,This is Question number 332,1,CO-3,LO-4,0
333,12CS54,2,This is Question number 333,1,CO-4,LO-1,0
334,12CS54,2,This is Question number 334,1,CO-4,LO-2,0
335,12CS54,2,This is Question number 335,1,CO-4,LO-3,0
336,12CS54,2,This is Question number 336,1,CO-4,LO-4,0
337,12CS54,2,This is Question number 337,2,CO-1,LO-1,0
338,12CS54,2,This is Question number 338,2,CO-1,LO-2,0
339,12CS54,2,This is Question number 339,2,CO-1,LO-3,0
340,12CS54,2,This is Question number 340,2,CO-1,LO-4,0
341,12CS54,2,This is Question number 341,2,CO-2,LO-1,0
342,12CS54,2,This is Question number 342,2,CO-2,LO-2,0
343,12CS54,2,This is Question number 343,2,CO-2,LO-3,0
344,12CS54,2,This is Question number 344,2,CO-2,LO-4,0
345,12CS54,2,This is Question number 345,2,CO-3,LO-1,0
346,12CS54,2,This is Question number 346,2,CO-3,LO-2,0
347,12CS54,2,This is Question number 347,2,CO-3,LO-3,0
348,12CS54,2,This is Question number 348,2,CO-3,LO-4,0
349,12CS54,2,This is Question number 349,2,CO-4,LO-1,0
350,12CS54,2,This is Question number 350,2,CO-4,LO-2,0
351,12CS54,2,This is Question number 351,2,CO-4,LO-3,0
352,12CS54,2,This is Question number 352,2,CO-4,LO-4,0
353,12CS54,2,This is Question number 353,3,CO-1,LO-1,0
354,12CS54,2,This is Question number 354,3,CO-1,LO-2,0
355,12CS54,2,This is Question number 355,3,CO-1,LO-3,0
356,12CS54,2,This is Question number 356,3,CO-1,LO-4,0
357,12CS54,2,This is Question number 357,3,CO-2,LO-1,0
358,12CS54,2,This is Question number 358,3,CO-2,LO-2,0
359,12CS54,2,This is Question number 359,3,CO-2,LO-3,0
360,12CS54,2,This is Question number 360,3,CO-2,LO-4,0
361,12CS54,2,This is Question number 361,3,CO-3,LO-1,0
362,12CS54,2,This is Question number 362,3,CO-3,LO-2,0
363,12CS54,2,This is Question number 363,3,CO-3,LO-3,0
364,12CS54,2,This is Question number 364,3,CO-3,LO-4,0
365,12CS54,2,This is Question number 365,3,CO-4,LO-1,0
366,12CS54,2,This is Question number 366,3,CO-4,LO-2,0
367,12CS54,2,This is Question number 367,3,CO-4,LO-3,0
368,12CS54,2,This is Question number 368,3,CO-4,LO-4,0
369,12CS54,2,This is Question number 369,4,CO-1,LO-1,0
370,12CS54,2,This is Question number 370,4,CO-1,LO-2,0
371,12CS54,2,This is Question number 371,4,CO-1,LO-3,0
372,12CS54,2,This is Question number 372,4,CO-1,LO-4,0
373,12CS54,2,This is Question number 373,4,CO-2,LO-1,0
374,12CS54,2,This is Question number 374,4,CO-2,LO-2,0
375,12CS54,2,This is Question number 375,4,CO-2,LO-3,0
376,12CS54,2,This is Question number 376,4,CO-2,LO-4,0
377,12CS54,2,This is Question number 377,4,CO-3,LO-1,0
378,12CS54,2,This is Question number 378,4,CO-3,LO-2,0
379,12CS54,2,This is Question number 379,4,CO-3,LO-3,0
380,12CS54,2,This is Question number 380,4,CO-3,LO-4,0
381,12CS54,2,This is Question number 381,4,CO-4,LO-1,0
382,12CS54,2,This is Question number 382,4,CO-4,LO-2,0
383,12CS54,2,This is Question number 383,4,CO-4,LO-3,0
384,12CS54,2,This is Question number 384,4,CO-4,LO-4,0
385,12CS54,2,This is Question number 385,5,CO-1,LO-1,0
386,12CS54,2,This is Question number 386,5,CO-1,LO-2,0
387,12CS54,2,This is Question number 387,5,CO-1,LO-3,0
388,12CS54,2,This is Question number 388,5,CO-1,LO-4,0
389,12CS54,2,This is Question number 389,5,CO-2,LO-1,0
390,12CS54,2,This is Question number 390,5,CO-2,LO-2,0
391,12CS54,2,This is Question number 391,5,CO-2,LO-3,0
392,12CS54,2,This is Question number 392,5,CO-2,LO-4,0
393,12CS54,2,This is Question number 393,5,CO-3,LO-1,0
394,12CS54,2,This is Question number 394,5,CO-3,LO-2,0
395,12CS54,2,This is Question number 395,5,CO-3,LO-3,0
396,12CS54,2,This is Question number 396,5,CO-3,LO-4,0
397,12CS54,2,This is Question number 397,5,CO-4,LO-1,0
398,12CS54,2,This is Question number 398,5,CO-4,LO-2,0
399,12CS54,2,This is Question number 399,5,CO-4,LO-3,0
400,12CS54,2,This is Question number 400,5,CO-4,LO-4,0
401,12CS54,2,This is Question number 401,6,CO-1,LO-1,0
402,12CS54,2,This is Question number 402,6,CO-1,LO-2,0
403,12CS54,2,This is Question number 403,6,CO-1,LO-3,0
404,12CS54,2,This is Question number 404,6,CO-1,LO-4,0
405,12CS54,2,This is Question number 405,6,CO-2,LO-1,0
406,12CS54,2,This is Question number 406,6,CO-2,LO-2,0
407,12CS54,2,This is Question number 407,6,CO-2,LO-3,0
408,12CS54,2,This is Question number 408,6,CO-2,LO-4,0
409,12CS54,2,This is Question number 409,6,CO-3,LO-1,0
410,12CS54,2,This is Question number 410,6,CO-3,LO-2,0
411,12CS54,2,This is Question number 411,6,CO-3,LO-3,0
412,12CS54,2,This is Question number 412,6,CO-3,LO-4,0
413,12CS54,2,This is Question number 413,6,CO-4,LO-1,0
414,12CS54,2,This is Question number 414,6,CO-4,LO-2,0
415,12CS54,2,This is Question number 415,6,CO-4,LO-3,0
416,12CS54,2,This is Question number 416,6,CO-4,LO-4,0
417,12CS54,2,This is Question number 417,7,CO-1,LO-1,0
418,12CS54,2,This is Question number 418,7,CO-1,LO-2,0
419,12CS54,2,This is Question number 419,7,CO-1,LO-3,0
420,12CS54,2,This is Question number 420,7,CO-1,LO-4,0
421,12CS54,2,This is Question number 421,7,CO-2,LO-1,0
422,12CS54,2,This is Question number 422,7,CO-2,LO-2,0
423,12CS54,2,This is Question number 423,7,CO-2,LO-3,0
424,12CS54,2,This is Question number 424,7,CO-2,LO-4,0
425,12CS54,2,This is Question number 425,7,CO-3,LO-1,0
426,12CS54,2,This is Question number 426,7,CO-3,LO-2,0
427,12CS54,2,This is Question number 427,7,CO-3,LO-3,0
428,12CS54,2,This is Question number 428,7,CO-3,LO-4,0
429,12CS54,2,This is Question number 429,7,CO-4,LO-1,0
430,12CS54,2,This is Question number 430,7,CO-4,LO-2,0
431,12CS54,2,This is Question number 431,7,CO-4,LO-3,0
432,12CS54,2,This is Question number 432,7,CO-4,LO-4,0
433,12CS54,2,This is Question number 433,8,CO-1,LO-1,0
434,12CS54,2,This is Question number 434,8,CO-1,LO-2,0
435,12CS54,2,This is Question number 435,8,CO-1,LO-3,0
436,12CS54,2,This is Question number 436,8,CO-1,LO-4,0
437,12CS54,2,This is Question number 437,8,CO-2,LO-1,0
438,12CS54,2,This is Question number 438,8,CO-2,LO-2,0
439,12CS54,2,This is Question number 439,8,CO-2,LO-3,0
440,12CS54,2,This is Question number 440,8,CO-2,LO-4,0
441,12CS54,2,This is Question number 441,8,CO-3,LO-1,0
442,12CS54,2,This is Question number 442,8,CO-3,LO-2,0
443,12CS54,2,This is Question number 443,8,CO-3,LO-3,0
444,12CS54,2,This is Question number 444,8,CO-3,LO-4,0
445,12CS54,2,This is Question number 445,8,CO-4,LO-1,0
446,12CS54,2,This is Question number 446,8,CO-4,LO-2,0
447,12CS54,2,This is Question number 447,8,CO-4,LO-3,0
448,12CS54,2,This is Question number 448,8,CO-4,LO-4,0
449,12CS54,2,This is Question number 449,9,CO-1,LO-1,0
450,12CS54,2,This is Question number 450,9,CO-1,LO-2,0
451,12CS54,2,This is Question number 451,9,CO-1,LO-3,0
